sample,tipo
159680,cleaned
160469,cleaned
161273,cleaned
162028,cleaned
162789,cleaned
163554,cleaned
164346,cleaned
165120,cleaned
165892,cleaned
166696,cleaned
167504,cleaned
168362,cleaned
169119,cleaned
169882,cleaned
170672,cleaned
171461,cleaned
172242,cleaned
173029,cleaned
173868,cleaned
174601,cleaned
175461,cleaned
176204,cleaned
177066,cleaned
177865,cleaned
178722,cleaned
179490,cleaned
180280,cleaned
181113,cleaned
181906,cleaned
182683,cleaned
183503,cleaned
184315,cleaned
185122,cleaned
185947,cleaned
186776,cleaned
187618,cleaned
188451,cleaned
189228,cleaned
190017,cleaned
190794,cleaned
191619,cleaned
192399,cleaned
193272,cleaned
194042,cleaned
194901,cleaned
195664,cleaned
196480,cleaned
197322,cleaned
198061,cleaned
198933,cleaned
199756,cleaned
200504,cleaned
201304,cleaned
202146,cleaned
202862,cleaned
203701,cleaned
204460,cleaned
205163,cleaned
205845,cleaned
206597,cleaned
207370,cleaned
208170,cleaned
208949,cleaned
209742,cleaned
210578,cleaned
211356,cleaned
212203,cleaned
213087,cleaned
213831,cleaned
214661,cleaned
215391,cleaned
216129,cleaned
216850,cleaned
217562,cleaned
218356,cleaned
219083,cleaned
219767,cleaned
220563,cleaned
221275,cleaned
222105,cleaned
222853,cleaned
223608,cleaned
224440,cleaned
225204,cleaned
226058,cleaned
226871,cleaned
227706,cleaned
228543,cleaned
229351,cleaned
230192,cleaned
230927,cleaned
231745,cleaned
232511,cleaned
233300,cleaned
234027,cleaned
234778,cleaned
235568,cleaned
236368,cleaned
237183,cleaned
237985,cleaned
238765,cleaned
239627,cleaned
240449,cleaned
241312,cleaned
242210,cleaned
243072,cleaned
243886,cleaned
244723,cleaned
245526,cleaned
246344,cleaned
247162,cleaned
247983,cleaned
248832,cleaned
249683,cleaned
250484,cleaned
251349,cleaned
252123,cleaned
252997,cleaned
253735,cleaned
254548,cleaned
255373,cleaned
256171,cleaned
256959,cleaned
257797,cleaned
258635,cleaned
259471,cleaned
260358,cleaned
261172,cleaned
261959,cleaned
262770,cleaned
263618,cleaned
264426,cleaned
265291,cleaned
266068,cleaned
266857,cleaned
267744,cleaned
268514,cleaned
269338,cleaned
270182,cleaned
271043,cleaned
271872,cleaned
272709,cleaned
273458,cleaned
274293,cleaned
275088,cleaned
275904,cleaned
276702,cleaned
277488,cleaned
278273,cleaned
279093,cleaned
279880,cleaned
280717,cleaned
281575,cleaned
282435,cleaned
283301,cleaned
284087,cleaned
284929,cleaned
285723,cleaned
286596,cleaned
287361,cleaned
288248,cleaned
289044,cleaned
289822,cleaned
290667,cleaned
291439,cleaned
292259,cleaned
293002,cleaned
293771,cleaned
294531,cleaned
295345,cleaned
296067,cleaned
296886,cleaned
297730,cleaned
298471,cleaned
299312,cleaned
300100,cleaned
300948,cleaned
301824,cleaned
302605,cleaned
303402,cleaned
304189,cleaned
304987,cleaned
305840,cleaned
306604,cleaned
307368,cleaned
308206,cleaned
308936,cleaned
309718,cleaned
310497,cleaned
311333,cleaned
312140,cleaned
312918,cleaned
313658,cleaned
314446,cleaned
315234,cleaned
316065,cleaned
316780,cleaned
317579,cleaned
318393,cleaned
319124,cleaned
319954,cleaned
320798,cleaned
321591,cleaned
322321,cleaned
323097,cleaned
323870,cleaned
324645,cleaned
325427,cleaned
326161,cleaned
326896,cleaned
327626,cleaned
328385,cleaned
329117,cleaned
329892,cleaned
330591,cleaned
331361,cleaned
332166,cleaned
332940,cleaned
333769,cleaned
334553,cleaned
335330,cleaned
336159,cleaned
337057,cleaned
337854,cleaned
338774,cleaned
339622,cleaned
340398,cleaned
341237,cleaned
342066,cleaned
342946,cleaned
343705,cleaned
344558,cleaned
345281,cleaned
346097,cleaned
346862,cleaned
347715,cleaned
348534,cleaned
349311,cleaned
350131,cleaned
350971,cleaned
351755,cleaned
352541,cleaned
353377,cleaned
354089,cleaned
354909,cleaned
355620,cleaned
356403,cleaned
357197,cleaned
358016,cleaned
358740,cleaned
359576,cleaned
360370,cleaned
361109,cleaned
361886,cleaned
362688,cleaned
363457,cleaned
364258,cleaned
365106,cleaned
365868,cleaned
366650,cleaned
367470,cleaned
368289,cleaned
369118,cleaned
369950,cleaned
370835,cleaned
371596,cleaned
372424,cleaned
373246,cleaned
373996,cleaned
374799,cleaned
375620,cleaned
376360,cleaned
377163,cleaned
378023,cleaned
378778,cleaned
379596,cleaned
380494,cleaned
381302,cleaned
382114,cleaned
382886,cleaned
383736,cleaned
384540,cleaned
385359,cleaned
386226,cleaned
386967,cleaned
387761,cleaned
388534,cleaned
389313,cleaned
390042,cleaned
390797,cleaned
391604,cleaned
392328,cleaned
393154,cleaned
393934,cleaned
394783,cleaned
395528,cleaned
396340,cleaned
397139,cleaned
397921,cleaned
398668,cleaned
399457,cleaned
400206,cleaned
401053,cleaned
401816,cleaned
402604,cleaned
403469,cleaned
404282,cleaned
405047,cleaned
405823,cleaned
406643,cleaned
407433,cleaned
408219,cleaned
409082,cleaned
409834,cleaned
410633,cleaned
411430,cleaned
412286,cleaned
413005,cleaned
413781,cleaned
414541,cleaned
415345,cleaned
416025,cleaned
416780,cleaned
417500,cleaned
418232,cleaned
418977,cleaned
419719,cleaned
420541,cleaned
421308,cleaned
422022,cleaned
422873,cleaned
423644,cleaned
424445,cleaned
425247,cleaned
426084,cleaned
426840,cleaned
427674,cleaned
428472,cleaned
429379,cleaned
430181,cleaned
431053,cleaned
431877,cleaned
432736,cleaned
433618,cleaned
434392,cleaned
435185,cleaned
435989,cleaned
436775,cleaned
437562,cleaned
438353,cleaned
439150,cleaned
439979,cleaned
440867,cleaned
441667,cleaned
442453,cleaned
443254,cleaned
444080,cleaned
444967,cleaned
445694,cleaned
446502,cleaned
447315,cleaned
448131,cleaned
448942,cleaned
449746,cleaned
450557,cleaned
451372,cleaned
452187,cleaned
452993,cleaned
453802,cleaned
454637,cleaned
455420,cleaned
456263,cleaned
457043,cleaned
457781,cleaned
458602,cleaned
459318,cleaned
460183,cleaned
460999,cleaned
461786,cleaned
462700,cleaned
463489,cleaned
464237,cleaned
465028,cleaned
465861,cleaned
466563,cleaned
467390,cleaned
468112,cleaned
468959,cleaned
469752,cleaned
470474,cleaned
471266,cleaned
472055,cleaned
472846,cleaned
473644,cleaned
474455,cleaned
475330,cleaned
476145,cleaned
476926,cleaned
477705,cleaned
478566,cleaned
479286,cleaned
480070,cleaned
480900,cleaned
481642,cleaned
482433,cleaned
483234,cleaned
484031,cleaned
484860,cleaned
485630,cleaned
486409,cleaned
487270,cleaned
488009,cleaned
488817,cleaned
489641,cleaned
490495,cleaned
491297,cleaned
492102,cleaned
492951,cleaned
493750,cleaned
494542,cleaned
495310,cleaned
496096,cleaned
496919,cleaned
497704,cleaned
498500,cleaned
499326,cleaned
500065,cleaned
500832,cleaned
501553,cleaned
502330,cleaned
503164,cleaned
503971,cleaned
504728,cleaned
505526,cleaned
506332,cleaned
507135,cleaned
508014,cleaned
508803,cleaned
509612,cleaned
510390,cleaned
511172,cleaned
512056,cleaned
512867,cleaned
513673,cleaned
514438,cleaned
515197,cleaned
516027,cleaned
516769,cleaned
517570,cleaned
518270,cleaned
519039,cleaned
519880,cleaned
520611,cleaned
521448,cleaned
522267,cleaned
523112,cleaned
523925,cleaned
524729,cleaned
525623,cleaned
526399,cleaned
527294,cleaned
528130,cleaned
528916,cleaned
529733,cleaned
530527,cleaned
531379,cleaned
532121,cleaned
532919,cleaned
533730,cleaned
534447,cleaned
535241,cleaned
536066,cleaned
536882,cleaned
537741,cleaned
538636,cleaned
539479,cleaned
540252,cleaned
541093,cleaned
541929,cleaned
542698,cleaned
543498,cleaned
544274,cleaned
545131,cleaned
545840,cleaned
546617,cleaned
547435,cleaned
548218,cleaned
548997,cleaned
549830,cleaned
550557,cleaned
551361,cleaned
552131,cleaned
552925,cleaned
553668,cleaned
554391,cleaned
555181,cleaned
555932,cleaned
556751,cleaned
557537,cleaned
558266,cleaned
559044,cleaned
559881,cleaned
560629,cleaned
561443,cleaned
562230,cleaned
563030,cleaned
563820,cleaned
564637,cleaned
565471,cleaned
566320,cleaned
567123,cleaned
567835,cleaned
568685,cleaned
569389,cleaned
570230,cleaned
571023,cleaned
571805,cleaned
572518,cleaned
573322,cleaned
574142,cleaned
575004,cleaned
575826,cleaned
576559,cleaned
577355,cleaned
578190,cleaned
578946,cleaned
579685,cleaned
580437,cleaned
581192,cleaned
581941,cleaned
582706,cleaned
583548,cleaned
584248,cleaned
585011,cleaned
585810,cleaned
586486,cleaned
587199,cleaned
587899,cleaned
588595,cleaned
589312,cleaned
589994,cleaned
590767,cleaned
591505,cleaned
592211,cleaned
593056,cleaned
593811,cleaned
594629,cleaned
595437,cleaned
596240,cleaned
597031,cleaned
597802,cleaned
598596,cleaned
599337,cleaned
600120,cleaned
600868,cleaned
601636,cleaned
602423,cleaned
603270,cleaned
604014,cleaned
604820,cleaned
605657,cleaned
606406,cleaned
607219,cleaned
608098,cleaned
608873,cleaned
609676,cleaned
610451,cleaned
611266,cleaned
612018,cleaned
612799,cleaned
613587,cleaned
614372,cleaned
615170,cleaned
615975,cleaned
616693,cleaned
617490,cleaned
618364,cleaned
619125,cleaned
619977,cleaned
620707,cleaned
621524,cleaned
622337,cleaned
623201,cleaned
624034,cleaned
624844,cleaned
625679,cleaned
626521,cleaned
627308,cleaned
628110,cleaned
628906,cleaned
629706,cleaned
630557,cleaned
631281,cleaned
632070,cleaned
632903,cleaned
633626,cleaned
634403,cleaned
635237,cleaned
635964,cleaned
636764,cleaned
637595,cleaned
638403,cleaned
639193,cleaned
640064,cleaned
640864,cleaned
641672,cleaned
642431,cleaned
643263,cleaned
644038,cleaned
644837,cleaned
645742,cleaned
646508,cleaned
647342,cleaned
648173,cleaned
649069,cleaned
649837,cleaned
650664,cleaned
651486,cleaned
652312,cleaned
653134,cleaned
654012,cleaned
654753,cleaned
655605,cleaned
656366,cleaned
657056,cleaned
657825,cleaned
658567,cleaned
659285,cleaned
660037,cleaned
660818,cleaned
661552,cleaned
662313,cleaned
663080,cleaned
663870,cleaned
664623,cleaned
665344,cleaned
666086,cleaned
666848,cleaned
667601,cleaned
668361,cleaned
669114,cleaned
669932,cleaned
670736,cleaned
671492,cleaned
672350,cleaned
673156,cleaned
674022,cleaned
674769,cleaned
675603,cleaned
676341,cleaned
677107,cleaned
677863,cleaned
678608,cleaned
679349,cleaned
680046,cleaned
680788,cleaned
681542,cleaned
682243,cleaned
683015,cleaned
683805,cleaned
684654,cleaned
685495,cleaned
686400,cleaned
687202,cleaned
688110,cleaned
688918,cleaned
689811,cleaned
690577,cleaned
691398,cleaned
692208,cleaned
693021,cleaned
693822,cleaned
694641,cleaned
695400,cleaned
696207,cleaned
696906,cleaned
697697,cleaned
698397,cleaned
699156,cleaned
699932,cleaned
700715,cleaned
701498,cleaned
702328,cleaned
703080,cleaned
703886,cleaned
704697,cleaned
705578,cleaned
706312,cleaned
707189,cleaned
707983,cleaned
708725,cleaned
709572,cleaned
710336,cleaned
711197,cleaned
711928,cleaned
712715,cleaned
713495,cleaned
714268,cleaned
715025,cleaned
715824,cleaned
716535,cleaned
717324,cleaned
718072,cleaned
718870,cleaned
719652,cleaned
720408,cleaned
721230,cleaned
721920,cleaned
722687,cleaned
723403,cleaned
724198,cleaned
724900,cleaned
725665,cleaned
726506,cleaned
727227,cleaned
728071,cleaned
728843,cleaned
729567,cleaned
730333,cleaned
731100,cleaned
731919,cleaned
732641,cleaned
733403,cleaned
734169,cleaned
735000,cleaned
735733,cleaned
736500,cleaned
737348,cleaned
738137,cleaned
738955,cleaned
739735,cleaned
740530,cleaned
741328,cleaned
742128,cleaned
742849,cleaned
743594,cleaned
744345,cleaned
745099,cleaned
745917,cleaned
746615,cleaned
747411,cleaned
748182,cleaned
748848,cleaned
749621,cleaned
750301,cleaned
751031,cleaned
751819,cleaned
752518,cleaned
753263,cleaned
754034,cleaned
754779,cleaned
755505,cleaned
756299,cleaned
757055,cleaned
757892,cleaned
758628,cleaned
759416,cleaned
760182,cleaned
760964,cleaned
761683,cleaned
762434,cleaned
763193,cleaned
763966,cleaned
764797,cleaned
765532,cleaned
766332,cleaned
767086,cleaned
767847,cleaned
768620,cleaned
769324,cleaned
770049,cleaned
770771,cleaned
771501,cleaned
772231,cleaned
772978,cleaned
773745,cleaned
774546,cleaned
775286,cleaned
776060,cleaned
776859,cleaned
777635,cleaned
778445,cleaned
779164,cleaned
779917,cleaned
780682,cleaned
781444,cleaned
782129,cleaned
782886,cleaned
783630,cleaned
784411,cleaned
785144,cleaned
785981,cleaned
786761,cleaned
787493,cleaned
788298,cleaned
789085,cleaned
789875,cleaned
790648,cleaned
791460,cleaned
792236,cleaned
793045,cleaned
793858,cleaned
794674,cleaned
795538,cleaned
796329,cleaned
797078,cleaned
797859,cleaned
798626,cleaned
799395,cleaned
800120,cleaned
800904,cleaned
801602,cleaned
802350,cleaned
803101,cleaned
803923,cleaned
804649,cleaned
805443,cleaned
806273,cleaned
807095,cleaned
807839,cleaned
808675,cleaned
809423,cleaned
810212,cleaned
810948,cleaned
811725,cleaned
812452,cleaned
813212,cleaned
813933,cleaned
814676,cleaned
815441,cleaned
816223,cleaned
816926,cleaned
817745,cleaned
818486,cleaned
819347,cleaned
820143,cleaned
820925,cleaned
821749,cleaned
822552,cleaned
823337,cleaned
824147,cleaned
824856,cleaned
825617,cleaned
826435,cleaned
827169,cleaned
827996,cleaned
828779,cleaned
829609,cleaned
830386,cleaned
831198,cleaned
831962,cleaned
832758,cleaned
833565,cleaned
834353,cleaned
835081,cleaned
835846,cleaned
836638,cleaned
837367,cleaned
838118,cleaned
838906,cleaned
839637,cleaned
840372,cleaned
841123,cleaned
841925,cleaned
842640,cleaned
843426,cleaned
844213,cleaned
844978,cleaned
845748,cleaned
846556,cleaned
847273,cleaned
848078,cleaned
848806,cleaned
849567,cleaned
850325,cleaned
851113,cleaned
851956,cleaned
852690,cleaned
853518,cleaned
854241,cleaned
855030,cleaned
855795,cleaned
856536,cleaned
857343,cleaned
858040,cleaned
858840,cleaned
859628,cleaned
860387,cleaned
861215,cleaned
861943,cleaned
862762,cleaned
863621,cleaned
864447,cleaned
865304,cleaned
866192,cleaned
866995,cleaned
867864,cleaned
868630,cleaned
869429,cleaned
870300,cleaned
871030,cleaned
871818,cleaned
872686,cleaned
873504,cleaned
874266,cleaned
875099,cleaned
875996,cleaned
876802,cleaned
877530,cleaned
878364,cleaned
879203,cleaned
880001,cleaned
880876,cleaned
881693,cleaned
882533,cleaned
883367,cleaned
884225,cleaned
885003,cleaned
885826,cleaned
886663,cleaned
887447,cleaned
888302,cleaned
889061,cleaned
889930,cleaned
890648,cleaned
891476,cleaned
892274,cleaned
893161,cleaned
893917,cleaned
894730,cleaned
895587,cleaned
896495,cleaned
897286,cleaned
898134,cleaned
898969,cleaned
899857,cleaned
900604,cleaned
901421,cleaned
902244,cleaned
902990,cleaned
