sample,tipo
181008,cleaned
181680,cleaned
182305,cleaned
182954,cleaned
183598,cleaned
184243,cleaned
184902,cleaned
185585,cleaned
186209,cleaned
186860,cleaned
187549,cleaned
188183,cleaned
188853,cleaned
189563,cleaned
190216,cleaned
190891,cleaned
191573,cleaned
192260,cleaned
192938,cleaned
193624,cleaned
194313,cleaned
195016,cleaned
195668,cleaned
196348,cleaned
197031,cleaned
197731,cleaned
198377,cleaned
199080,cleaned
199736,cleaned
200405,cleaned
201071,cleaned
201749,cleaned
202432,cleaned
203115,cleaned
203798,cleaned
204485,cleaned
205182,cleaned
205867,cleaned
206550,cleaned
207244,cleaned
207926,cleaned
208599,cleaned
209282,cleaned
209965,cleaned
210632,cleaned
211323,cleaned
211970,cleaned
212637,cleaned
213298,cleaned
213983,cleaned
214627,cleaned
215294,cleaned
215971,cleaned
216663,cleaned
217356,cleaned
218038,cleaned
218718,cleaned
219406,cleaned
220089,cleaned
220782,cleaned
221481,cleaned
222199,cleaned
222866,cleaned
223567,cleaned
224269,cleaned
224967,cleaned
225650,cleaned
226321,cleaned
226979,cleaned
227627,cleaned
228272,cleaned
228926,cleaned
229590,cleaned
230260,cleaned
230976,cleaned
231664,cleaned
232368,cleaned
233089,cleaned
233847,cleaned
234561,cleaned
235291,cleaned
236039,cleaned
236764,cleaned
237506,cleaned
238196,cleaned
238894,cleaned
239587,cleaned
240263,cleaned
240936,cleaned
241583,cleaned
242234,cleaned
242901,cleaned
243575,cleaned
244250,cleaned
244923,cleaned
245620,cleaned
246318,cleaned
247028,cleaned
247727,cleaned
248443,cleaned
249128,cleaned
249825,cleaned
250524,cleaned
251229,cleaned
251927,cleaned
252611,cleaned
253302,cleaned
254003,cleaned
254690,cleaned
255371,cleaned
256061,cleaned
256752,cleaned
257430,cleaned
258115,cleaned
258801,cleaned
259502,cleaned
260151,cleaned
260825,cleaned
261532,cleaned
262219,cleaned
262874,cleaned
263562,cleaned
264263,cleaned
264962,cleaned
265653,cleaned
266350,cleaned
267034,cleaned
267730,cleaned
268416,cleaned
269139,cleaned
269803,cleaned
270487,cleaned
271206,cleaned
271872,cleaned
272594,cleaned
273292,cleaned
274020,cleaned
274782,cleaned
275478,cleaned
276205,cleaned
276922,cleaned
277615,cleaned
278300,cleaned
278976,cleaned
279642,cleaned
280339,cleaned
280995,cleaned
281677,cleaned
282371,cleaned
283020,cleaned
283669,cleaned
284328,cleaned
284987,cleaned
285563,cleaned
286350,cleaned
286990,cleaned
287665,cleaned
288348,cleaned
289031,cleaned
289734,cleaned
290397,cleaned
291085,cleaned
291802,cleaned
292474,cleaned
293164,cleaned
293850,cleaned
294536,cleaned
295216,cleaned
295886,cleaned
296564,cleaned
297268,cleaned
297906,cleaned
298559,cleaned
299231,cleaned
299899,cleaned
300563,cleaned
301245,cleaned
301928,cleaned
302608,cleaned
303295,cleaned
303995,cleaned
304687,cleaned
305377,cleaned
306078,cleaned
306783,cleaned
307511,cleaned
308206,cleaned
308911,cleaned
309590,cleaned
310285,cleaned
311001,cleaned
311694,cleaned
312413,cleaned
313096,cleaned
313820,cleaned
314504,cleaned
315208,cleaned
315904,cleaned
316592,cleaned
317275,cleaned
317940,cleaned
318607,cleaned
319251,cleaned
319906,cleaned
320540,cleaned
321181,cleaned
321823,cleaned
322486,cleaned
323172,cleaned
323869,cleaned
324562,cleaned
325324,cleaned
326039,cleaned
326788,cleaned
327515,cleaned
328258,cleaned
328983,cleaned
329720,cleaned
330444,cleaned
331147,cleaned
331847,cleaned
332553,cleaned
333539,cleaned
335325,cleaned
335979,cleaned
336670,cleaned
337371,cleaned
338058,cleaned
338755,cleaned
339461,cleaned
340162,cleaned
340860,cleaned
341568,cleaned
342312,cleaned
342994,cleaned
343695,cleaned
344401,cleaned
345105,cleaned
345805,cleaned
346507,cleaned
347209,cleaned
347905,cleaned
348596,cleaned
349300,cleaned
350005,cleaned
350707,cleaned
351409,cleaned
352113,cleaned
352820,cleaned
353519,cleaned
354206,cleaned
354929,cleaned
355606,cleaned
356298,cleaned
357000,cleaned
357706,cleaned
358429,cleaned
359095,cleaned
359795,cleaned
360347,cleaned
361614,cleaned
383396,cleaned
399126,cleaned
399804,cleaned
401880,cleaned
402581,cleaned
403124,cleaned
407181,cleaned
411815,cleaned
413825,cleaned
414480,cleaned
415132,cleaned
415785,cleaned
416443,cleaned
417096,cleaned
417759,cleaned
418398,cleaned
419060,cleaned
419716,cleaned
420384,cleaned
421020,cleaned
421665,cleaned
422355,cleaned
423040,cleaned
423717,cleaned
424424,cleaned
425115,cleaned
425851,cleaned
426551,cleaned
427318,cleaned
428038,cleaned
428785,cleaned
429494,cleaned
430223,cleaned
430955,cleaned
431635,cleaned
432366,cleaned
433041,cleaned
433735,cleaned
434459,cleaned
435127,cleaned
435811,cleaned
436528,cleaned
437210,cleaned
437961,cleaned
438649,cleaned
439341,cleaned
440067,cleaned
440783,cleaned
441501,cleaned
442227,cleaned
442954,cleaned
443662,cleaned
444360,cleaned
445070,cleaned
445769,cleaned
446481,cleaned
447154,cleaned
447849,cleaned
448524,cleaned
449210,cleaned
449897,cleaned
450626,cleaned
451274,cleaned
451975,cleaned
452670,cleaned
453420,cleaned
454106,cleaned
454824,cleaned
455544,cleaned
456293,cleaned
456985,cleaned
457680,cleaned
458357,cleaned
459060,cleaned
459711,cleaned
460378,cleaned
461053,cleaned
461734,cleaned
462400,cleaned
463076,cleaned
463775,cleaned
464447,cleaned
465080,cleaned
465729,cleaned
466402,cleaned
467133,cleaned
467856,cleaned
468586,cleaned
469326,cleaned
470081,cleaned
470838,cleaned
471601,cleaned
472367,cleaned
473116,cleaned
473863,cleaned
474604,cleaned
475332,cleaned
476055,cleaned
476764,cleaned
477494,cleaned
478173,cleaned
478864,cleaned
479545,cleaned
480253,cleaned
480935,cleaned
481583,cleaned
482268,cleaned
482979,cleaned
483635,cleaned
484305,cleaned
485017,cleaned
485674,cleaned
486352,cleaned
487071,cleaned
487755,cleaned
488459,cleaned
489162,cleaned
489883,cleaned
490596,cleaned
491301,cleaned
492013,cleaned
492715,cleaned
493427,cleaned
494098,cleaned
494778,cleaned
495462,cleaned
496169,cleaned
496850,cleaned
497501,cleaned
498178,cleaned
498874,cleaned
499514,cleaned
500196,cleaned
500879,cleaned
501553,cleaned
502226,cleaned
502905,cleaned
503582,cleaned
504255,cleaned
504965,cleaned
505628,cleaned
506323,cleaned
506983,cleaned
507671,cleaned
508348,cleaned
509057,cleaned
509728,cleaned
510453,cleaned
511158,cleaned
511868,cleaned
512583,cleaned
513305,cleaned
514034,cleaned
514767,cleaned
515488,cleaned
516191,cleaned
516896,cleaned
517607,cleaned
518314,cleaned
518982,cleaned
519637,cleaned
520314,cleaned
521000,cleaned
521686,cleaned
522363,cleaned
523039,cleaned
523717,cleaned
524396,cleaned
525082,cleaned
525802,cleaned
526483,cleaned
527174,cleaned
527872,cleaned
528571,cleaned
529261,cleaned
529953,cleaned
530643,cleaned
531323,cleaned
532003,cleaned
532681,cleaned
533387,cleaned
534049,cleaned
534731,cleaned
535391,cleaned
536065,cleaned
536697,cleaned
537350,cleaned
537997,cleaned
538672,cleaned
539313,cleaned
540016,cleaned
540656,cleaned
541350,cleaned
541984,cleaned
542654,cleaned
543324,cleaned
544009,cleaned
544685,cleaned
545353,cleaned
546033,cleaned
546720,cleaned
547393,cleaned
548069,cleaned
548752,cleaned
549424,cleaned
550097,cleaned
550776,cleaned
551453,cleaned
552119,cleaned
552811,cleaned
553466,cleaned
554134,cleaned
554797,cleaned
555496,cleaned
556149,cleaned
556815,cleaned
557493,cleaned
558177,cleaned
558855,cleaned
559546,cleaned
560243,cleaned
560960,cleaned
561666,cleaned
562387,cleaned
563074,cleaned
563787,cleaned
564518,cleaned
565237,cleaned
565961,cleaned
566691,cleaned
567436,cleaned
568117,cleaned
568826,cleaned
569543,cleaned
570269,cleaned
570937,cleaned
571642,cleaned
572340,cleaned
573048,cleaned
573726,cleaned
574428,cleaned
575157,cleaned
575850,cleaned
576567,cleaned
577288,cleaned
578012,cleaned
578737,cleaned
579467,cleaned
580183,cleaned
580903,cleaned
581653,cleaned
582352,cleaned
583097,cleaned
583742,cleaned
584423,cleaned
585125,cleaned
585801,cleaned
586449,cleaned
587119,cleaned
587826,cleaned
588458,cleaned
589175,cleaned
589833,cleaned
590485,cleaned
591158,cleaned
591855,cleaned
592561,cleaned
593198,cleaned
593875,cleaned
594547,cleaned
595229,cleaned
595910,cleaned
596623,cleaned
597273,cleaned
597929,cleaned
598605,cleaned
599275,cleaned
599953,cleaned
600663,cleaned
601347,cleaned
602014,cleaned
602756,cleaned
603461,cleaned
604185,cleaned
604896,cleaned
605605,cleaned
606319,cleaned
607038,cleaned
607748,cleaned
608438,cleaned
609128,cleaned
609801,cleaned
610467,cleaned
611133,cleaned
611799,cleaned
612466,cleaned
613140,cleaned
613820,cleaned
614526,cleaned
615259,cleaned
616008,cleaned
616751,cleaned
617478,cleaned
618205,cleaned
618925,cleaned
619659,cleaned
620347,cleaned
621044,cleaned
621748,cleaned
622446,cleaned
623189,cleaned
623818,cleaned
624514,cleaned
625234,cleaned
625937,cleaned
626616,cleaned
627297,cleaned
627997,cleaned
628691,cleaned
629395,cleaned
630132,cleaned
630810,cleaned
631501,cleaned
632244,cleaned
632890,cleaned
633591,cleaned
634293,cleaned
634981,cleaned
635661,cleaned
636343,cleaned
637020,cleaned
637709,cleaned
638430,cleaned
639098,cleaned
639799,cleaned
640509,cleaned
641227,cleaned
641937,cleaned
642624,cleaned
643306,cleaned
643985,cleaned
644666,cleaned
645338,cleaned
646024,cleaned
646663,cleaned
647341,cleaned
648005,cleaned
648663,cleaned
649344,cleaned
650035,cleaned
650735,cleaned
651456,cleaned
652145,cleaned
652853,cleaned
653571,cleaned
654301,cleaned
655038,cleaned
655758,cleaned
656462,cleaned
657166,cleaned
657874,cleaned
658587,cleaned
659289,cleaned
660009,cleaned
660663,cleaned
661338,cleaned
662005,cleaned
662659,cleaned
663326,cleaned
663970,cleaned
664634,cleaned
665272,cleaned
665925,cleaned
666611,cleaned
667296,cleaned
667994,cleaned
668691,cleaned
669404,cleaned
670142,cleaned
670883,cleaned
671634,cleaned
672359,cleaned
673072,cleaned
673794,cleaned
674518,cleaned
675189,cleaned
675937,cleaned
676595,cleaned
677245,cleaned
677919,cleaned
678599,cleaned
679267,cleaned
679930,cleaned
680617,cleaned
681270,cleaned
681943,cleaned
682613,cleaned
683298,cleaned
684000,cleaned
684695,cleaned
685401,cleaned
686121,cleaned
686859,cleaned
687561,cleaned
688293,cleaned
689020,cleaned
689741,cleaned
690462,cleaned
691198,cleaned
691900,cleaned
692635,cleaned
693354,cleaned
694098,cleaned
694792,cleaned
695529,cleaned
696259,cleaned
696949,cleaned
697661,cleaned
698411,cleaned
699132,cleaned
699832,cleaned
700562,cleaned
701299,cleaned
702066,cleaned
702763,cleaned
703506,cleaned
704236,cleaned
704960,cleaned
705675,cleaned
706401,cleaned
707157,cleaned
707865,cleaned
708519,cleaned
709217,cleaned
709925,cleaned
710640,cleaned
711339,cleaned
712037,cleaned
712753,cleaned
713461,cleaned
714159,cleaned
714864,cleaned
715582,cleaned
716289,cleaned
716998,cleaned
717718,cleaned
718433,cleaned
719145,cleaned
719873,cleaned
720589,cleaned
721297,cleaned
722013,cleaned
722750,cleaned
723451,cleaned
724178,cleaned
724898,cleaned
725623,cleaned
726352,cleaned
727090,cleaned
727789,cleaned
728499,cleaned
729226,cleaned
729897,cleaned
730580,cleaned
731271,cleaned
731971,cleaned
732650,cleaned
733324,cleaned
733977,cleaned
734637,cleaned
735257,cleaned
735909,cleaned
736557,cleaned
737227,cleaned
737882,cleaned
738570,cleaned
739193,cleaned
739868,cleaned
740572,cleaned
741243,cleaned
741942,cleaned
742663,cleaned
743408,cleaned
744143,cleaned
744867,cleaned
745595,cleaned
746327,cleaned
747071,cleaned
747749,cleaned
748456,cleaned
749141,cleaned
749814,cleaned
750507,cleaned
751181,cleaned
751837,cleaned
752514,cleaned
753183,cleaned
753865,cleaned
754514,cleaned
755209,cleaned
755918,cleaned
756630,cleaned
757382,cleaned
758088,cleaned
758828,cleaned
759554,cleaned
760283,cleaned
761028,cleaned
761727,cleaned
762437,cleaned
763120,cleaned
763796,cleaned
764466,cleaned
765134,cleaned
765806,cleaned
766484,cleaned
767195,cleaned
767865,cleaned
768535,cleaned
769199,cleaned
769865,cleaned
770572,cleaned
771207,cleaned
771867,cleaned
772556,cleaned
773269,cleaned
773977,cleaned
774686,cleaned
775414,cleaned
776169,cleaned
776925,cleaned
777664,cleaned
778401,cleaned
779126,cleaned
779857,cleaned
780576,cleaned
781277,cleaned
781994,cleaned
782706,cleaned
783396,cleaned
784085,cleaned
784780,cleaned
785500,cleaned
786210,cleaned
786905,cleaned
787621,cleaned
788350,cleaned
789043,cleaned
789759,cleaned
790471,cleaned
791176,cleaned
791895,cleaned
792621,cleaned
793337,cleaned
794047,cleaned
794751,cleaned
795465,cleaned
796171,cleaned
796845,cleaned
797531,cleaned
798228,cleaned
798958,cleaned
799643,cleaned
800343,cleaned
801057,cleaned
801772,cleaned
802475,cleaned
803182,cleaned
803889,cleaned
804589,cleaned
805307,cleaned
806014,cleaned
806728,cleaned
807512,cleaned
808254,cleaned
809030,cleaned
809797,cleaned
810568,cleaned
811342,cleaned
812117,cleaned
812890,cleaned
813670,cleaned
814441,cleaned
815206,cleaned
815962,cleaned
816721,cleaned
817500,cleaned
818247,cleaned
818966,cleaned
819708,cleaned
820430,cleaned
821140,cleaned
821858,cleaned
822586,cleaned
823291,cleaned
823987,cleaned
824691,cleaned
825399,cleaned
826102,cleaned
826818,cleaned
827515,cleaned
828212,cleaned
828896,cleaned
829630,cleaned
830380,cleaned
831131,cleaned
831894,cleaned
832592,cleaned
833313,cleaned
834034,cleaned
834761,cleaned
835498,cleaned
836254,cleaned
836972,cleaned
837677,cleaned
838389,cleaned
839099,cleaned
839775,cleaned
840452,cleaned
841122,cleaned
841787,cleaned
842455,cleaned
843121,cleaned
843805,cleaned
844502,cleaned
845195,cleaned
845896,cleaned
846615,cleaned
847350,cleaned
848090,cleaned
848878,cleaned
849584,cleaned
850322,cleaned
851048,cleaned
851787,cleaned
852534,cleaned
853218,cleaned
853947,cleaned
854623,cleaned
855326,cleaned
856038,cleaned
856741,cleaned
857471,cleaned
858110,cleaned
858771,cleaned
859457,cleaned
860112,cleaned
860776,cleaned
861417,cleaned
862091,cleaned
862830,cleaned
863516,cleaned
864231,cleaned
864938,cleaned
865678,cleaned
866434,cleaned
867197,cleaned
867931,cleaned
868657,cleaned
869375,cleaned
870159,cleaned
870791,cleaned
871527,cleaned
872233,cleaned
872928,cleaned
873635,cleaned
874321,cleaned
875058,cleaned
875758,cleaned
876473,cleaned
877167,cleaned
877829,cleaned
878540,cleaned
879167,cleaned
879823,cleaned
880488,cleaned
881158,cleaned
881830,cleaned
882535,cleaned
883208,cleaned
883924,cleaned
884690,cleaned
885420,cleaned
886156,cleaned
886922,cleaned
887632,cleaned
888324,cleaned
889038,cleaned
889744,cleaned
890447,cleaned
891163,cleaned
891862,cleaned
892533,cleaned
893237,cleaned
893981,cleaned
894665,cleaned
895381,cleaned
896108,cleaned
896867,cleaned
897612,cleaned
898318,cleaned
899049,cleaned
899791,cleaned
900528,cleaned
901262,cleaned
902009,cleaned
902732,cleaned
