sample,tipo
535370,cleaned
536279,cleaned
537201,cleaned
538146,cleaned
539065,cleaned
539951,cleaned
540859,cleaned
541784,cleaned
542643,cleaned
543529,cleaned
544426,cleaned
545367,cleaned
546292,cleaned
547255,cleaned
548172,cleaned
549135,cleaned
549999,cleaned
550963,cleaned
551891,cleaned
552775,cleaned
553689,cleaned
554597,cleaned
555490,cleaned
556419,cleaned
557320,cleaned
558189,cleaned
559099,cleaned
559959,cleaned
560852,cleaned
561774,cleaned
562634,cleaned
563545,cleaned
564391,cleaned
565253,cleaned
566125,cleaned
566942,cleaned
567793,cleaned
568651,cleaned
569519,cleaned
570422,cleaned
571345,cleaned
572243,cleaned
573176,cleaned
574140,cleaned
575063,cleaned
576022,cleaned
576892,cleaned
577761,cleaned
578651,cleaned
579574,cleaned
580391,cleaned
581276,cleaned
582113,cleaned
583014,cleaned
583917,cleaned
584781,cleaned
585676,cleaned
586581,cleaned
587488,cleaned
588408,cleaned
589374,cleaned
590245,cleaned
591131,cleaned
592081,cleaned
592944,cleaned
593786,cleaned
594654,cleaned
595549,cleaned
596439,cleaned
597249,cleaned
598079,cleaned
598952,cleaned
599912,cleaned
600762,cleaned
601638,cleaned
602547,cleaned
603485,cleaned
604441,cleaned
605283,cleaned
606174,cleaned
607036,cleaned
607923,cleaned
608853,cleaned
609776,cleaned
610678,cleaned
611558,cleaned
612478,cleaned
613327,cleaned
614182,cleaned
615069,cleaned
615895,cleaned
616787,cleaned
617719,cleaned
618595,cleaned
619449,cleaned
620396,cleaned
621321,cleaned
622221,cleaned
623179,cleaned
624139,cleaned
624995,cleaned
625854,cleaned
626752,cleaned
627569,cleaned
628437,cleaned
629298,cleaned
630093,cleaned
630942,cleaned
631810,cleaned
632617,cleaned
633456,cleaned
634318,cleaned
635240,cleaned
636136,cleaned
637096,cleaned
638049,cleaned
638985,cleaned
639887,cleaned
640797,cleaned
641703,cleaned
642598,cleaned
643377,cleaned
644196,cleaned
645048,cleaned
645874,cleaned
646750,cleaned
647628,cleaned
648505,cleaned
649437,cleaned
650455,cleaned
651420,cleaned
652359,cleaned
653323,cleaned
654196,cleaned
655129,cleaned
656023,cleaned
656880,cleaned
657780,cleaned
658658,cleaned
659494,cleaned
660407,cleaned
661299,cleaned
662173,cleaned
663089,cleaned
664002,cleaned
664929,cleaned
665819,cleaned
666677,cleaned
667557,cleaned
668462,cleaned
669331,cleaned
670245,cleaned
671049,cleaned
671963,cleaned
672855,cleaned
673717,cleaned
674646,cleaned
675466,cleaned
676320,cleaned
677173,cleaned
678060,cleaned
678883,cleaned
679804,cleaned
680648,cleaned
681518,cleaned
682386,cleaned
683276,cleaned
684120,cleaned
684955,cleaned
685808,cleaned
686667,cleaned
687564,cleaned
688448,cleaned
689339,cleaned
690197,cleaned
691124,cleaned
692026,cleaned
692925,cleaned
693829,cleaned
694771,cleaned
695582,cleaned
696501,cleaned
697446,cleaned
698285,cleaned
699203,cleaned
700087,cleaned
701000,cleaned
701903,cleaned
702806,cleaned
703714,cleaned
704615,cleaned
705534,cleaned
706422,cleaned
707340,cleaned
708277,cleaned
709171,cleaned
710096,cleaned
711049,cleaned
711932,cleaned
712804,cleaned
713707,cleaned
714605,cleaned
715536,cleaned
716415,cleaned
717269,cleaned
718187,cleaned
719079,cleaned
719969,cleaned
720819,cleaned
721703,cleaned
722620,cleaned
723477,cleaned
724353,cleaned
725245,cleaned
726166,cleaned
727068,cleaned
727976,cleaned
728852,cleaned
729740,cleaned
730634,cleaned
731509,cleaned
732388,cleaned
733295,cleaned
734163,cleaned
735024,cleaned
735895,cleaned
736747,cleaned
737660,cleaned
738513,cleaned
739394,cleaned
740286,cleaned
741210,cleaned
742074,cleaned
742982,cleaned
743874,cleaned
744687,cleaned
745637,cleaned
746443,cleaned
747308,cleaned
748186,cleaned
749082,cleaned
749988,cleaned
750871,cleaned
751795,cleaned
752728,cleaned
753579,cleaned
754411,cleaned
755287,cleaned
756132,cleaned
756983,cleaned
757809,cleaned
758664,cleaned
759566,cleaned
760494,cleaned
761337,cleaned
762314,cleaned
763182,cleaned
764138,cleaned
765020,cleaned
765978,cleaned
766841,cleaned
767745,cleaned
768644,cleaned
769509,cleaned
770370,cleaned
771225,cleaned
772076,cleaned
772934,cleaned
773768,cleaned
774682,cleaned
775609,cleaned
776462,cleaned
777331,cleaned
778249,cleaned
779149,cleaned
780067,cleaned
780890,cleaned
781761,cleaned
782668,cleaned
783597,cleaned
784418,cleaned
785273,cleaned
786166,cleaned
787124,cleaned
787992,cleaned
788896,cleaned
789809,cleaned
790709,cleaned
791636,cleaned
792484,cleaned
793391,cleaned
794273,cleaned
795130,cleaned
796051,cleaned
796921,cleaned
797828,cleaned
798731,cleaned
799656,cleaned
800579,cleaned
801378,cleaned
802226,cleaned
803124,cleaned
803894,cleaned
804750,cleaned
805585,cleaned
806390,cleaned
807203,cleaned
808069,cleaned
808928,cleaned
809803,cleaned
810639,cleaned
811532,cleaned
812439,cleaned
813369,cleaned
814259,cleaned
815105,cleaned
816014,cleaned
817759,cleaned
818615,cleaned
819513,cleaned
820414,cleaned
821312,cleaned
822219,cleaned
823159,cleaned
824035,cleaned
824990,cleaned
826744,cleaned
827634,cleaned
828504,cleaned
829400,cleaned
830274,cleaned
831183,cleaned
832058,cleaned
832940,cleaned
833798,cleaned
834693,cleaned
835586,cleaned
836526,cleaned
837444,cleaned
838240,cleaned
839110,cleaned
840049,cleaned
840879,cleaned
841848,cleaned
842709,cleaned
843592,cleaned
844534,cleaned
845418,cleaned
846339,cleaned
847270,cleaned
848099,cleaned
848977,cleaned
849924,cleaned
850785,cleaned
851683,cleaned
852544,cleaned
853509,cleaned
854341,cleaned
855270,cleaned
856179,cleaned
857048,cleaned
857906,cleaned
858785,cleaned
859726,cleaned
860601,cleaned
861435,cleaned
862357,cleaned
863193,cleaned
864080,cleaned
864979,cleaned
865887,cleaned
866760,cleaned
867652,cleaned
868535,cleaned
869404,cleaned
870327,cleaned
871129,cleaned
871971,cleaned
872770,cleaned
873642,cleaned
874455,cleaned
875296,cleaned
876131,cleaned
877013,cleaned
877904,cleaned
878780,cleaned
879640,cleaned
880538,cleaned
881358,cleaned
882280,cleaned
883162,cleaned
884043,cleaned
884904,cleaned
885777,cleaned
886712,cleaned
887663,cleaned
888604,cleaned
889587,cleaned
890529,cleaned
891450,cleaned
892372,cleaned
893285,cleaned
894227,cleaned
895114,cleaned
896041,cleaned
896967,cleaned
897942,cleaned
898849,cleaned
899788,cleaned
900718,cleaned
901600,cleaned
